55182,229.968,-71.9214,0.0002,0.002,0,2.8e+10,0.0513717,2.01709,10
55182,229.968,-73.3447,0.0002,0.002,1,2.8e+10,0.0513717,2.01709,10
55182,229.968,-74.6901,0.0002,0.002,2,2.8e+10,0.0513717,2.01709,10
55182,229.968,-75.9622,0.0002,0.002,3,2.8e+10,0.0513717,2.01709,10
55182,229.968,-77.1652,0.0002,0.002,4,2.8e+10,0.0513717,2.01709,10
55182,229.968,-78.3029,0.0002,0.002,5,2.8e+10,0.0513717,2.01709,10
55182,229.968,-79.3792,0.0002,0.002,6,2.8e+10,0.0513717,2.01709,10
55182,229.968,-80.3974,0.0002,0.002,7,2.8e+10,0.0513717,2.01709,10
55182,229.968,-81.3607,0.0002,0.002,8,2.8e+10,0.0513717,2.01709,10
55182,229.968,-82.2723,0.0002,0.002,9,2.8e+10,0.0513717,2.01709,10
55182,229.968,-83.1349,0.0002,0.002,10,2.8e+10,0.0513717,2.01709,10
55182,229.968,-83.9512,0.0002,0.002,11,2.8e+10,0.0513717,2.01709,10
55182,229.968,-84.7238,0.0002,0.002,12,2.8e+10,0.0513717,2.01709,10
55182,229.968,-85.4549,0.0002,0.002,13,2.8e+10,0.0513717,2.01709,10
55182,229.968,-86.1469,0.0002,0.002,14,2.8e+10,0.0513717,2.01709,10
55182,229.968,-86.8019,0.0002,0.002,15,2.8e+10,0.0513717,2.01709,10
55182,229.968,-87.4218,0.0002,0.002,16,2.8e+10,0.0513717,2.01709,10
55182,229.968,-88.0087,0.0002,0.002,17,2.8e+10,0.0513717,2.01709,10
55182,229.968,-88.5641,0.0002,0.002,18,2.8e+10,0.0513717,2.01709,10
55182,229.968,-89.09,0.0002,0.002,19,2.8e+10,0.0513717,2.01709,10
55182,229.968,-89.588,0.0002,0.002,20,2.8e+10,0.0513717,2.01709,10
55182,229.968,-90.0595,0.0002,0.002,21,2.8e+10,0.0513717,2.01709,10
55182,229.968,-90.5061,0.0002,0.002,22,2.8e+10,0.0513717,2.01709,10
55182,229.968,-90.9293,0.0002,0.002,23,2.8e+10,0.0513717,2.01709,10
55182,229.968,-91.3304,0.0002,0.002,24,2.8e+10,0.0513717,2.01709,10
55182,229.968,-91.7107,0.0002,0.002,25,2.8e+10,0.0513717,2.01709,10
55182,229.968,-92.0715,0.0002,0.002,26,2.8e+10,0.0513717,2.01709,10
55182,229.968,-92.414,0.0002,0.002,27,2.8e+10,0.0513717,2.01709,10
55182,229.968,-92.7395,0.0002,0.002,28,2.8e+10,0.0513717,2.01709,10
55182,229.968,-93.049,0.0002,0.002,29,2.8e+10,0.0513717,2.01709,10
55182,229.968,-93.3437,0.0002,0.002,30,2.8e+10,0.0513717,2.01709,10
55182,229.968,-93.6247,0.0002,0.002,31,2.8e+10,0.0513717,2.01709,10
55182,229.968,-93.893,0.0002,0.002,32,2.8e+10,0.0513717,2.01709,10
55182,229.967,-94.1497,0.0002,0.002,33,2.8e+10,0.0513717,2.01709,10
55174,229.935,-94.3958,0.0002,0.002,34,2.8e+10,0.0513717,2.01709,10
55174,229.935,-94.6322,0.0002,0.002,35,2.8e+10,0.0513717,2.01709,10
55174,229.935,-94.8599,0.0002,0.002,36,2.8e+10,0.0513717,2.01709,10
55135,229.772,-95.0799,0.0002,0.002,37,2.8e+10,0.0513717,2.01709,10
55128,229.743,-95.2932,0.0002,0.002,38,2.8e+10,0.0513717,2.01709,10
55122,229.718,-95.5005,0.0002,0.002,39,2.8e+10,0.0513717,2.01709,10
55009,229.246,-95.7029,0.0002,0.002,40,2.8e+10,0.0513717,2.01709,10
55009,229.246,-95.9013,0.0002,0.002,41,2.8e+10,0.0513717,2.01709,10
55007,229.239,-96.0964,0.0002,0.002,42,2.8e+10,0.0513717,2.01709,10
54989,229.163,-96.2892,0.0002,0.002,43,2.8e+10,0.0513717,2.01709,10
54974,229.101,-96.4806,0.0002,0.002,44,2.8e+10,0.0513717,2.01709,10
54972,229.092,-96.6714,0.0002,0.002,45,2.8e+10,0.0513717,2.01709,10
55001,229.214,-96.8624,0.0002,0.002,46,2.8e+10,0.0513717,2.01709,10
54936,228.942,-97.0545,0.0002,0.002,47,2.8e+10,0.0513717,2.01709,10
54950,229.001,-97.2485,0.0002,0.002,48,2.8e+10,0.0513717,2.01709,10
54807,228.404,-97.4451,0.0002,0.002,49,2.8e+10,0.0513717,2.01709,10
